SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021
31501,Kelvinhaugh,3
31502,Kemmis,3
31503,Kenilworth,3
31504,Kenmore,3
31505,Kenmore Hills,3
31506,Kennedy,3
31507,Kensington (Qld),3
31508,Kensington Grove,3
31509,Kents Lagoon,3
31510,Kents Pocket,3
31511,Kentville,3
31512,Keperra,3
31513,Kepnock,3
31514,Keppel Sands,3
31515,Keriri Island,3
31516,Kerry,3
31517,Kewarra Beach,3
31518,Keysland,3
31519,Kholo,3
31520,Khosh Bulduk,3
31521,Kia Ora (Qld),3
31522,Kiamba,3
31523,Kianga (Qld),3
31524,Kidaman Creek,3
31525,Kiels Mountain,3
31526,Kilbirnie,3
31527,Kilcoy,3
31528,Kilcummin,3
31529,Kilkivan,3
31530,Killaloe,3
31531,Killarney (Qld),3
31532,Kilmorey Falls,3
31533,Kimberley (Qld),3
31534,Kin Kin,3
31535,Kin Kora,3
31536,Kinbombi,3
31537,Kinchant Dam,3
31538,Kincora,3
31539,Kindon,3
31540,King Scrub,3
31541,Kingaham,3
31542,Kingaroy,3
31543,Kings Beach,3
31544,Kings Creek,3
31545,Kings Siding,3
31546,Kingsholme,3
31547,Kingsthorpe,3
31548,Kingston (Qld),3
31549,Kinka Beach,3
31550,Kinkuna,3
31551,Kinleymore,3
31552,Kinnoul,3
31553,Kioma,3
31554,Kippa-Ring,3
31555,Kirknie,3
31556,Kirkwood,3
31557,Kirrama,3
31558,Kirwan,3
31559,Kitoba,3
31560,Kleinton,3
31561,Knapp Creek,3
31562,Koah,3
31563,Kobble Creek,3
31564,Kogan,3
31565,Kokotungo,3
31566,Kolonga,3
31567,Koombooloomba,3
31568,Koongal,3
31569,Kooralbyn,3
31570,Kooralgin,3
31571,Kooringal (Qld),3
31572,Kooroomool,3
31573,Kooroongarra,3
31574,Koumala,3
31575,Kowanyama,3
31576,Kowguran,3
31577,Kragra,3
31578,Kulangoor,3
31579,Kulgun,3
31580,Kullogum,3
31581,Kulpi,3
31582,Kuluin,3
31583,Kumbarilla,3
31584,Kumbia,3
31585,Kunda Park,3
31586,Kunioon,3
31587,Kunwarara,3
31588,Kuraby,3
31589,Kuranda,3
31590,Kureelpa,3
31591,Kureen,3
31592,Kuridala,3
31593,Kurrimine Beach,3
31594,Kurrowah,3
31595,Kurumbul,3
31596,Kurwongbah,3
31597,Kuttabul,3
31598,Kybong,3
31599,Kynuna,3
31600,Kyoomba,3
31601,Labrador,3
31602,Laceys Creek,3
31603,Laglan,3
31604,Lagoon Pocket,3
31605,Laguna Quays,3
31606,Laidley,3
31607,Laidley Creek West,3
31608,Laidley Heights,3
31609,Laidley North,3
31610,Laidley South,3
31611,Lake Barrine,3
31612,Lake Borumba,3
31613,Lake Clarendon,3
31614,Lake Eacham,3
31615,Lake Macdonald,3
31616,Lake Manchester,3
31617,Lake Mary,3
31618,Lake Monduran,3
31619,Lake Proserpine,3
31620,Lake Tinaroo,3
31621,Lake Wivenhoe,3
31622,Lakefield,3
31623,Lakeland,3
31624,Lakes Creek,3
31625,Lakeside,3
31626,Lamb Island,3
31627,Lamb Range,3
31628,Lamington (Qld),3
31629,Lammermoor,3
31630,Landers Shoot,3
31631,Landsborough (Qld),3
31632,Lanefield,3
31633,Langlands,3
31634,Langlo,3
31635,Langshaw,3
31636,Lannercost,3
31637,Lansdowne (Qld),3
31638,Lanskey,3
31639,Larapinta (Qld),3
31640,Laravale,3
31641,Lark Hill,3
31642,Laura (Qld),3
31643,Lavelle,3
31644,Lawes,3
31645,Lawgi Dawes,3
31646,Lawn Hill,3
31647,Lawnton,3
31648,Leafdale,3
31649,Lefthand Branch,3
31650,Leichhardt (Qld),3
31651,Lemontree,3
31652,Leslie,3
31653,Leslie Dam,3
31654,Lethebrook,3
31655,Leyburn,3
31656,Leydens Hill,3
31657,Lilydale (Qld),3
31658,Lilyvale (Central Highlands - Qld),3
31659,Lilyvale (Toowoomba - Qld),3
31660,Limestone (Qld),3
31661,Limestone Creek,3
31662,Limestone Ridges,3
31663,Limevale,3
31664,Linden (Qld),3
31665,Linthorpe,3
31666,Linville,3
31667,Little Mountain,3
31668,Little Mulgrave,3
31669,Lizard,3
31670,Llanarth (Qld),3
31671,Loch Lomond,3
31672,Lochington,3
31673,Lockhart River,3
31674,Lockrose,3
31675,Lockyer (Qld),3
31676,Lockyer Waters,3
31677,Logan Central,3
31678,Logan Reserve,3
31679,Logan Village,3
31680,Loganholme,3
31681,Loganlea,3
31682,Lonesome Creek,3
31683,Long Flat (Qld),3
31684,Long Pocket,3
31685,Longreach (Qld),3
31686,Lota,3
31687,Lotus Creek,3
31688,Low Isles,3
31689,Lower Beechmont,3
31690,Lower Cowley,3
31691,Lower Cressbrook,3
31692,Lower Daintree,3
31693,Lower Mount Walker,3
31694,Lower Tenthill,3
31695,Lower Tully,3
31696,Lower Wonga,3
31697,Lowesby,3
31698,Lowestoff,3
31699,Lowmead,3
31700,Lowood,3
31701,Lucinda,3
31702,Lumeah (Qld),3
31703,Lumholtz,3
31704,Lundavra,3
31705,Luscombe,3
31706,Lutwyche,3
31707,Lynam,3
31708,Lyndhurst (Qld),3
31709,Lyndside,3
31710,Lyons (Qld),3
31711,Lyra,3
31712,Lytton,3
31713,Ma Ma Creek,3
31714,Maadi,3
31715,Maalan,3
31716,Maaroom,3
31717,Mabuiag Island,3
31718,Macalister,3
31719,Macalister Range,3
31720,Macfarlane,3
31721,Macgregor (Qld),3
31722,Machans Beach,3
31723,Machine Creek,3
31724,Mackay,3
31725,Mackay Harbour,3
31726,Mackenzie (Brisbane - Qld),3
31727,Mackenzie (Central Highlands - Qld),3
31728,Mackenzie River,3
31729,Macknade,3
31730,Maclagan,3
31731,Macleay Island,3
31732,Magnolia,3
31733,Maidenhead,3
31734,Maidenwell,3
31735,Main Beach,3
31736,Majors Creek (Qld),3
31737,Malanda,3
31738,Malarga,3
31739,Maleny,3
31740,Malling,3
31741,Malmoe,3
31742,Malpas-Trenton,3
31743,Malu,3
31744,Mamu,3
31745,Manapouri,3
31746,Mandalay,3
31747,Mango Hill,3
31748,Manly (Qld),3
31749,Manly West,3
31750,Mannuem,3
31751,Manoora (Qld),3
31752,Mansfield (Qld),3
31753,Mantuan Downs,3
31754,Manumbar,3
31755,Manunda,3
31756,Manyung,3
31757,Mapleton,3
31758,Mapoon,3
31759,Maramie,3
31760,Marburg,3
31761,Marcoola,3
31762,Marcus Beach,3
31763,Mareeba,3
31764,Margate (Qld),3
31765,Maria Creeks,3
31766,Marian,3
31767,Marlborough,3
31768,Marmadua,3
31769,Marmor,3
31770,Marodian,3
31771,Maroochy River,3
31772,Maroochydore,3
31773,Maroon,3
31774,Maroondan,3
31775,Marsden,3
31776,Marshlands,3
31777,Martyville,3
31778,Maryborough (Qld),3
31779,Maryborough West,3
31780,Marys Creek,3
31781,Maryvale (Livingstone - Qld),3
31782,Maryvale (Southern Downs - Qld),3
31783,Masig Island,3
31784,Massie,3
31785,Maudsland,3
31786,Maxwelton,3
31787,May Downs,3
31788,McCutcheon,3
31789,McDesme,3
31790,McDowall,3
31791,McEwens Beach,3
31792,McIlwraith,3
31793,McIntosh Creek,3
31794,McKinlay,3
31795,Meadowbrook,3
31796,Meadowvale,3
31797,Meandarra,3
31798,Meikleville Hill,3
31799,Melawondi,3
31800,Meldale,3
31801,Melrose (Qld),3
31802,Memerambi,3
31803,Mena Creek,3
31804,Mentmore,3
31805,Menzies (Qld),3
31806,Mer Island,3
31807,Meridan Plains,3
31808,Meringandan,3
31809,Meringandan West,3
31810,Merlwood,3
31811,Mermaid Beach,3
31812,Mermaid Waters,3
31813,Merrimac,3
31814,Merritts Creek,3
31815,Merryburn,3
31816,Merryvale,3
31817,Mia Mia (Qld),3
31818,Miallo,3
31819,Miami,3
31820,Miara,3
31821,Mica Creek,3
31822,Middle Park (Qld),3
31823,Middle Ridge,3
31824,Middlebrook,3
31825,Middlemount,3
31826,Middleton (Qld),3
31827,Midge Point,3
31828,Midgee (Qld),3
31829,Midgenoo,3
31830,Midgeree Bar,3
31831,Mighell,3
31832,Milbong,3
31833,Miles,3
31834,Miles End,3
31835,Milford,3
31836,Millaa Millaa,3
31837,Millaroo,3
31838,Millbank (Qld),3
31839,Millchester,3
31840,Millmerran,3
31841,Millmerran Downs,3
31842,Millmerran Woods,3
31843,Millstream (Qld),3
31844,Millwood,3
31845,Milman,3
31846,Milora,3
31847,Milton (Qld),3
31848,Mimosa (Qld),3
31849,Min Min,3
31850,Minbun,3
31851,Minden,3
31852,Minerva,3
31853,Mingela,3
31854,Mingo,3
31855,Mingoola (Qld),3
31856,Minnamoolka,3
31857,Minnie Downs,3
31858,Minyama,3
31859,Mirani,3
31860,Miriam Vale,3
31861,Mirriwinni,3
31862,Missen Flat,3
31863,Mission Beach,3
31864,Mission River,3
31865,Mitchell (Qld),3
31866,Mitchelton,3
31867,Miva,3
31868,Moa Island,3
31869,Moffat Beach,3
31870,Moffatdale,3
31871,Moggill,3
31872,Molangul,3
31873,Molendinar,3
31874,Mon Repos,3
31875,Mona Mona,3
31876,Mona Park,3
31877,Monal,3
31878,Monarch Glen,3
31879,Monduran,3
31880,Mondure,3
31881,Monkland,3
31882,Monogorilby,3
31883,Mons,3
31884,Monsildale,3
31885,Monto,3
31886,Montrose (Southern Downs - Qld),3
31887,Montrose (Western Downs - Qld),3
31888,Montville,3
31889,Moodlu,3
31890,Mooga,3
31891,Moogerah,3
31892,Moola,3
31893,Moolboolaman,3
31894,Mooloo,3
31895,Mooloolaba,3
31896,Mooloolah Valley,3
31897,Moombra,3
31898,Moomin,3
31899,Moondooner,3
31900,Moonford,3
31901,Moongan,3
31902,Moonie,3
31903,Moorang,3
31904,Moore,3
31905,Moore Park Beach,3
31906,Moores Pocket,3
31907,Moorina (Qld),3
31908,Moorland (Qld),3
31909,Mooroobool,3
31910,Moorooka,3
31911,Moraby,3
31912,Moranbah,3
31913,Morayfield,3
31914,Moregatta,3
31915,Moresby (Qld),3
31916,Moreton Bay,3
31917,Moreton Island,3
31918,Morgan Park,3
31919,Morganville,3
31920,Morinish,3
31921,Morinish South,3
31922,Morningside,3
31923,Mornington (Qld),3
31924,Morton Vale,3
31925,Morven (Qld),3
31926,Morwincha,3
31927,Mosman Park (Qld),3
31928,Mosquito Creek,3
31929,Mossman,3
31930,Mossman Gorge,3
31931,Mothar Mountain,3
31932,Motley,3
31933,Mount Abundance,3
31934,Mount Alford,3
31935,Mount Alma,3
31936,Mount Archer (Rockhampton - Qld),3
31937,Mount Archer (Somerset - Qld),3
31938,Mount Barney,3
31939,Mount Beppo,3
31940,Mount Berryman,3
31941,Mount Bindango,3
31942,Mount Binga,3
31943,Mount Britton,3
31944,Mount Byron,3
31945,Mount Carbine,3
31946,Mount Chalmers,3
31947,Mount Charlton,3
31948,Mount Colliery,3
31949,Mount Coolon,3
31950,Mount Coolum,3
31951,Mount Coot-tha,3
31952,Mount Cotton,3
31953,Mount Crosby,3
31954,Mount Darry,3
31955,Mount Debateable,3
31956,Mount Delaney,3
31957,Mount Edwards,3
31958,Mount Elliot (Qld),3
31959,Mount Emlyn,3
31960,Mount Enniskillen,3
31961,Mount Forbes,3
31962,Mount Fox,3
31963,Mount French,3
31964,Mount Gardiner,3
31965,Mount Garnet,3
31966,Mount Gipps,3
31967,Mount Glorious,3
31968,Mount Gravatt,3
31969,Mount Gravatt East,3
31970,Mount Hallen,3
31971,Mount Howe,3
31972,Mount Hutton (Qld),3
31973,Mount Irving,3
31974,Mount Isa,3
31975,Mount Isa City,3
31976,Mount Jukes,3
31977,Mount Julian,3
31978,Mount Kelly,3
31979,Mount Kilcoy,3
31980,Mount Kynoch,3
31981,Mount Larcom,3
31982,Mount Lawless,3
31983,Mount Lindesay (Qld),3
31984,Mount Lofty,3
31985,Mount Louisa,3
31986,Mount Low,3
31987,Mount Luke,3
31988,Mount Macarthur,3
31989,Mount Mackay,3
31990,Mount Maria,3
31991,Mount Marlow,3
31992,Mount Marrow,3
31993,Mount Marshall,3
31994,Mount Martin,3
31995,Mount Mceuen,3
31996,Mount Mee,3
31997,Mount Mellum,3
31998,Mount Moffatt,3
31999,Mount Molar,3
32000,Mount Molloy,3
32001,Mount Morgan,3
32002,Mount Moriah,3
32003,Mount Mort,3
32004,Mount Mulgrave,3
32005,Mount Mulligan,3
32006,Mount Murchison,3
32007,Mount Nathan,3
32008,Mount Nebo,3
32009,Mount Ommaney,3
32010,Mount Ossa,3
32011,Mount Pelion,3
32012,Mount Perry,3
32013,Mount Peter,3
32014,Mount Pleasant (Mackay - Qld),3
32015,Mount Pleasant (Moreton Bay - Qld),3
32016,Mount Pluto,3
32017,Mount Rascal,3
32018,Mount Rooper,3
32019,Mount Samson,3
32020,Mount Sheridan (Qld),3
32021,Mount St John,3
32022,Mount Stanley,3
32023,Mount Steadman,3
32024,Mount Stuart (Qld),3
32025,Mount Sturt,3
32026,Mount Surprise,3
32027,Mount Surround,3
32028,Mount Sylvia,3
32029,Mount Tabor,3
32030,Mount Tarampa,3
32031,Mount Tom,3
32032,Mount Tully,3
32033,Mount Tyson,3
32034,Mount Urah,3
32035,Mount Walker (Qld),3
32036,Mount Walker West,3
32037,Mount Warren Park,3
32038,Mount Whitestone,3
32039,Mount Wyatt,3
32040,Mountain Camp,3
32041,Mountain Creek (Qld),3
32042,Moura,3
32043,Mourilyan,3
32044,Mourilyan Harbour,3
32045,Mowbray (Qld),3
32046,Mowbullan,3
32047,Moy Pocket,3
32048,Mp Creek,3
32049,Muckadilla,3
32050,Mudgeeraba,3
32051,Mudjimba,3
32052,Mudlo,3
32053,Muirlea,3
32054,Mulambin,3
32055,Mulara,3
32056,Muldu,3
32057,Mulgildie,3
32058,Mulgowie,3
32059,Mulgrave (Qld),3
32060,Mullett Creek,3
32061,Munbilla,3
32062,Munbura,3
32063,Munderra,3
32064,Mundingburra,3
32065,Mundoo,3
32066,Mundoolun,3
32067,Mundowran,3
32068,Mundubbera,3
32069,Mungabunda,3
32070,Mungallala,3
32071,Mungallala South,3
32072,Mungalli,3
32073,Mungar,3
32074,Mungindi (Qld),3
32075,Mungungo,3
32076,Mungy,3
32077,Muniganeen,3
32078,Munna Creek,3
32079,Munro Plains,3
32080,Munruben,3
32081,Murarrie,3
32082,Murgon,3
32083,Murphys Creek (Qld),3
32084,Murray,3
32085,Murray Upper,3
32086,Murrays Bridge,3
32087,Murrigal,3
32088,Murrumba,3
32089,Murrumba Downs,3
32090,Murweh,3
32091,Mutarnee,3
32092,Mutchilba,3
32093,Mutdapilly,3
32094,Muttaburra,3
32095,Myall Park (Qld),3
32096,Myrtlevale,3
32097,Mysterton,3
32098,Nahrunda,3
32099,Nambour,3
32100,Nanango,3
32101,Nandi,3
32102,Nandowrie,3
32103,Nangram,3
32104,Nangwee,3
32105,Nankin,3
32106,Nanum,3
32107,Narangba,3
32108,Narko,3
32109,Nathan,3
32110,Natural Bridge,3
32111,Nearum,3
32112,Nebine,3
32113,Nebo,3
32114,Neerdie,3
32115,Nelly Bay,3
32116,Nerada,3
32117,Nerang,3
32118,Neranwood,3
32119,Nerimbera,3
32120,Netherby (Qld),3
32121,Netherdale,3
32122,Neumgna,3
32123,Neurum,3
32124,Neusa Vale,3
32125,Nevilton,3
32126,New Auckland,3
32127,New Beith,3
32128,New Chum,3
32129,New Farm,3
32130,New Harbourline,3
32131,New Mapoon,3
32132,New Moonta,3
32133,Newell,3
32134,Newlands (Qld),3
32135,Newmarket,3
32136,Newport (Qld),3
32137,Newstead (Qld),3
32138,Newtown (Ipswich - Qld),3
32139,Newtown (Toowoomba - Qld),3
32140,Ngatjan,3
32141,Nicholson (Qld),3
32142,Nikenbah,3
32143,Nindaroo,3
32144,Ninderry,3
32145,Nindooinbah,3
32146,Nine Mile (Qld),3
32147,Nine Mile Creek,3
32148,Ningi,3
32149,Nirimba (Qld),3
32150,Nive,3
32151,No 4 Branch,3
32152,No 5 Branch,3
32153,No 6 Branch,3
32154,Noah,3
32155,Nobby,3
32156,Noccundra,3
32157,Nome,3
32158,Noorama,3
32159,Noorindoo,3
32160,Noosa Heads,3
32161,Noosa North Shore,3
32162,Noosaville,3
32163,Norman Gardens,3
32164,Norman Park,3
32165,Normanton,3
32166,North Aramara,3
32167,North Arm (Qld),3
32168,North Booval,3
32169,North Branch (Southern Downs - Qld),3
32170,North Branch (Toowoomba - Qld),3
32171,North Bungunya,3
32172,North Deep Creek,3
32173,North Eton,3
32174,North Gregory,3
32175,North Ipswich,3
32176,North Isis,3
32177,North Johnstone,3
32178,North Lakes,3
32179,North Mackay,3
32180,North Maclagan,3
32181,North Maclean,3
32182,North Maleny,3
32183,North Stradbroke Island,3
32184,North Talwood,3
32185,North Tivoli,3
32186,North Toowoomba,3
32187,North Ward,3
32188,Northgate (Qld),3
32189,Northhead,3
32190,Norville,3
32191,Norwell,3
32192,Norwin,3
32193,Nudgee,3
32194,Nudgee Beach,3
32195,Nukku,3
32196,Numinbah Valley,3
32197,Nundah,3
32198,Nundubbermere,3
32199,Nutgrove,3
32200,Nychum,3
32201,O'Bil Bil,3
32202,O'Briens Hill,3
32203,O'Connell (Qld),3
32204,O'Reilly,3
32205,Oak Beach,3
32206,Oak Valley (Qld),3
32207,Oakdale (Qld),3
32208,Oakenden,3
32209,Oakey,3
32210,Oakey Creek,3
32211,Oakhurst (Qld),3
32212,Oakview,3
32213,Oakwood (Qld),3
32214,Oaky Creek,3
32215,Oberina,3
32216,Obi Obi,3
32217,Obum Obum,3
32218,Ocean View,3
32219,Ogmore,3
32220,Okeden,3
32221,Old Cooranga,3
32222,Old Talgai,3
32223,Oman Ama,3
32224,One Mile (Qld),3
32225,Oombabeer,3
32226,Oonoonba,3
32227,Ooralea,3
32228,Opalton,3
32229,Orallo,3
32230,Orange Creek,3
32231,Orange Hill,3
32232,Orient,3
32233,Orion,3
32234,Ormeau,3
32235,Ormeau Hills,3
32236,Ormiston,3
32237,Osborne (Qld),3
32238,Ottaba,3
32239,Owanyilla,3
32240,Owens Creek,3
32241,Oxenford,3
32242,Oxford,3
32243,Oxley (Qld),3
32244,Oyster Creek,3
32245,Pacific Haven,3
32246,Pacific Heights,3
32247,Pacific Paradise,3
32248,Pacific Pines,3
32249,Packers Camp,3
32250,Paddington (Qld),3
32251,Paddys Green,3
32252,Paget,3
32253,Palen Creek,3
32254,Palgrave,3
32255,Pallara,3
32256,Pallarenda,3
32257,Palm Beach (Qld),3
32258,Palm Cove,3
32259,Palm Grove (Qld),3
32260,Palm Island,3
32261,Palmer (Qld),3
32262,Palmerston (Qld),3
32263,Palmtree,3
32264,Palmview,3
32265,Palmwoods (Qld),3
32266,Palmyra (Qld),3
32267,Paluma,3
32268,Pampas,3
32269,Paradise Point,3
32270,Park Avenue,3
32271,Park Ridge,3
32272,Park Ridge South,3
32273,Parkhurst,3
32274,Parkinson,3
32275,Parklands (Qld),3
32276,Parknook,3
32277,Parkside (Qld),3
32278,Parkwood (Qld),3
32279,Parramatta Park,3
32280,Parrearra,3
32281,Pasha,3
32282,Passchendaele,3
32283,Paterson (Qld),3
32284,Patrick Estate,3
32285,Pauls Pocket,3
32286,Peachester,3
32287,Peacock Siding,3
32288,Peak Crossing,3
32289,Pechey,3
32290,Peel Island,3
32291,Peeramon,3
32292,Pelham (Qld),3
32293,Pelican (Qld),3
32294,Pelican Waters,3
32295,Pentland,3
32296,Penwhaupell,3
32297,Peranga,3
32298,Peregian Beach,3
32299,Peregian Springs,3
32300,Perseverance,3
32301,Perwillowen,3
32302,Petford,3
32303,Petrie,3
32304,Petrie Terrace,3
32305,Pheasant Creek (Qld),3
32306,Philpott,3
32307,Pialba,3
32308,Pickanjinnie,3
32309,Picnic Bay,3
32310,Pie Creek,3
32311,Pierces Creek,3
32312,Pikedale,3
32313,Pikes Creek,3
32314,Pile Gully,3
32315,Pilerwa,3
32316,Pilton,3
32317,Pimlico (Qld),3
32318,Pimpama,3
32319,Pimpimbudgee,3
32320,Pin Gin Hill,3
32321,Pinbarren,3
32322,Pindi Pindi,3
32323,Pine Creek (Qld),3
32324,Pine Hills,3
32325,Pine Mountain (Qld),3
32326,Pinelands (Qld),3
32327,Pinevale,3
32328,Pinjarra Hills,3
32329,Pink Lily,3
32330,Pinkenba,3
32331,Pinnacle (Qld),3
32332,Pinnacles,3
32333,Pioneer (Qld),3
32334,Pioneers Rest,3
32335,Pirrinuan,3
32336,Pittsworth,3
32337,Piturie,3
32338,Placid Hills,3
32339,Plainby,3
32340,Plainland,3
32341,Pleystowe,3
32342,Point Arkwright,3
32343,Point Lookout,3
32344,Point Vernon,3
32345,Pomona (Qld),3
32346,Pony Hills,3
32347,Poona,3
32348,Porcupine,3
32349,Pormpuraaw,3
32350,Port Alma,3
32351,Port Curtis,3
32352,Port Douglas,3
32353,Port Of Brisbane,3
32354,Portsmith,3
32355,Poruma Island,3
32356,Postmans Ridge,3
32357,Pozieres,3
32358,Prairie (Qld),3
32359,Pratten,3
32360,Prawle,3
32361,Prenzlau,3
32362,Preston (Lockyer Valley - Qld),3
32363,Preston (Whitsunday - Qld),3
32364,Priestdale,3
32365,Prince Henry Heights,3
32366,Prince Of Wales,3
32367,Promisedland,3
32368,Proserpine,3
32369,Prospect (Qld),3
32370,Proston,3
32371,Pullenvale,3
32372,Punchs Creek,3
32373,Punsand,3
32374,Purga,3
32375,Purrawunda,3
32376,Queenton,3
32377,Quilpie,3
32378,Quinalow,3
32379,Qunaba,3
32380,Racecourse,3
32381,Raceview,3
32382,Radford,3
32383,Raglan (Qld),3
32384,Railway Estate,3
32385,Rainbow Beach,3
32386,Ramsay (Qld),3
32387,Rangemore (Burdekin - Qld),3
32388,Rangemore (Toowoomba - Qld),3
32389,Ranges Bridge,3
32390,Rangeville,3
32391,Rangewood,3
32392,Ransome,3
32393,Rasmussen,3
32394,Rathdowney,3
32395,Ravensbourne,3
32396,Ravenshoe,3
32397,Ravenswood (Qld),3
32398,Ravensworth (Qld),3
32399,Rawbelle,3
32400,Red Hill (Brisbane - Qld),3
32401,Red Hill (Western Downs - Qld),3
32402,Red River,3
32403,Redbank (Qld),3
32404,Redbank Creek,3
32405,Redbank Plains,3
32406,Redcliffe (Qld),3
32407,Redford,3
32408,Redgate (Qld),3
32409,Redhill Farms,3
32410,Redland Bay,3
32411,Redlynch,3
32412,Redridge,3
32413,Redwood,3
32414,Reedy Creek (Qld),3
32415,Reesville,3
32416,Regency Downs,3
32417,Regents Park (Qld),3
32418,Reid River,3
32419,Reids Creek,3
32420,Retro,3
32421,Rewan,3
32422,Rhydding,3
32423,Richlands (Qld),3
32424,Richmond (Mackay - Qld),3
32425,Richmond (Richmond - Qld),3
32426,Richmond Hill (Qld),3
32427,Ridgelands,3
32428,Ridgewood (Qld),3
32429,Rifle Range,3
32430,Ringtail Creek,3
32431,Ringwood (Qld),3
32432,Riordanvale,3
32433,Ripley,3
32434,Rita Island,3
32435,River Heads,3
32436,River Ranch,3
32437,Riverbend,3
32438,Riverhills,3
32439,Riverleigh,3
32440,Riversleigh,3
32441,Riverton (Qld),3
32442,Riverview (Qld),3
32443,Roadvale,3
32444,Robertson (Qld),3
32445,Robina,3
32446,Roche Creek,3
32447,Rochedale,3
32448,Rochedale South,3
32449,Rockhampton City,3
32450,Rockingham (Qld),3
32451,Rocklea (Qld),3
32452,Rockmount,3
32453,Rocksberg,3
32454,Rockside,3
32455,Rockville,3
32456,Rocky Creek (Qld),3
32457,Rocky Point (Douglas - Qld),3
32458,Rocky Point (Weipa - Qld),3
32459,Rockyview,3
32460,Rodds Bay,3
32461,Rodgers Creek,3
32462,Rolleston,3
32463,Rollingstone,3
32464,Roma,3
32465,Rookwood (Qld),3
32466,Ropeley,3
32467,Rosalie Plains,3
32468,Rosedale (Qld),3
32469,Rosehill (Qld),3
32470,Rosella,3
32471,Rosemount,3
32472,Roseneath,3
32473,Rosenthal Heights,3
32474,Rosevale (Qld),3
32475,Rosewood (Qld),3
32476,Ross Creek (Qld),3
32477,Ross River,3
32478,Rosslea,3
32479,Rosslyn,3
32480,Rossmoya,3
32481,Rossvale,3
32482,Rossville,3
32483,Rothwell,3
32484,Round Hill (Qld),3
32485,Roundstone,3
32486,Rowes Bay,3
32487,Royston,3
32488,Rubyanna,3
32489,Rules Beach,3
32490,Runaway Bay,3
32491,Runcorn,3
32492,Rungoo,3
32493,Running Creek (Qld),3
32494,Runnymede (Qld),3
32495,Rural View,3
32496,Rush Creek,3
32497,Russell Island,3
32498,Ryan (Qld),3
32499,Ryeford,3
32500,Rywung,3
32501,Sabine,3
32502,Sadliers Crossing,3
32503,Saibai Island,3
32504,Salisbury (Qld),3
32505,Samford Valley,3
32506,Samford Village,3
32507,Samsonvale,3
32508,Sandgate (Qld),3
32509,Sandiford,3
32510,Sandringham (Qld),3
32511,Sandstone Point,3
32512,Sandy Camp,3
32513,Sandy Creek (Qld),3
32514,Sandy Pocket,3
32515,Sandy Ridges,3
32516,Sapphire Central,3
32517,Sarabah,3
32518,Sarina,3
32519,Sarina Beach,3
32520,Sarina Range,3
32521,Saunders Beach,3
32522,Savannah,3
32523,Saxby,3
32524,Scarborough (Qld),3
32525,Scarness,3
32526,Scotchy Pocket,3
32527,Scottville,3
32528,Scrub Creek,3
32529,Scrubby Creek (Blackall Tambo - Qld),3
32530,Scrubby Creek (Gympie - Qld),3
32531,Scrubby Mountain,3
32532,Seaforth (Qld),3
32533,Seisia,3
32534,Selene,3
32535,Selwyn (Qld),3
32536,Septimus,3
32537,Seven Hills (Qld),3
32538,Seventeen Mile,3
32539,Seventeen Mile Rocks,3
32540,Seventeen Seventy,3
32541,Seventy Mile,3
32542,Severnlea,3
32543,Sexton,3
32544,Shailer Park,3
32545,Shannonvale,3
32546,Sharon,3
32547,Shaw,3
32548,Sheep Station Creek,3
32549,Shelburne,3
32550,Sheldon,3
32551,Shell Pocket,3
32552,Shelly Beach (Sunshine Coast - Qld),3
32553,Shelly Beach (Townsville - Qld),3
32554,Sherwood (Qld),3
32555,Shirbourne,3
32556,Shoal Point,3
32557,Shoalwater (Qld),3
32558,Shorncliffe,3
32559,Shute Harbour,3
32560,Silkstone,3
32561,Silkwood,3
32562,Silky Oak,3
32563,Silver Creek,3
32564,Silver Ridge,3
32565,Silver Spur,3
32566,Silver Valley,3
32567,Silverbark Ridge,3
32568,Silverdale (Qld),3
32569,Silverleaf,3
32570,Silverleigh,3
32571,Silverwood,3
32572,Simmie,3
32573,Sinnamon Park,3
32574,Sippy Downs,3
32575,Skyring Reserve,3
32576,Slacks Creek,3
32577,Slade Point,3
32578,Sladevale,3
32579,Smithfield (Qld),3
32580,Smithlea,3
32581,Soldiers Hill (Qld),3
32582,Somerset (Qld),3
32583,Somerset Dam,3
32584,Sommariva,3
32585,Somme,3
32586,South Bingera,3
32587,South Brisbane,3
32588,South East Nanango,3
32589,South Gladstone,3
32590,South Innisfail,3
32591,South Isis,3
32592,South Johnstone,3
32593,South Kolan,3
32594,South Mackay,3
32595,South Maclean,3
32596,South Mission Beach,3
32597,South Nanango,3
32598,South Ripley,3
32599,South Stradbroke,3
32600,South Talwood,3
32601,South Toowoomba,3
32602,South Townsville,3
32603,South Trees,3
32604,South Wellesley Islands,3
32605,South Yaamba,3
32606,Southbrook,3
32607,Southedge,3
32608,Southern Cross (Qld),3
32609,Southern Lamington,3
32610,Southern Moreton Bay Islands,3
32611,Southport (Qld),3
32612,Southside,3
32613,Southwood,3
32614,Speedwell,3
32615,Speewah,3
32616,Splinter Creek,3
